cve_id,primary_urls,secondary_urls,dead_links,ignored_links,failed_links,has_combined,has_refined
CVE-2022-3503,2,0,0,0,0,True,False
CVE-2022-20822,2,0,0,0,0,True,False
CVE-2022-1111,2,0,0,0,0,True,False
CVE-2022-1257,1,0,0,0,0,True,False
CVE-2022-22652,1,0,0,0,0,True,False
CVE-2022-23583,3,0,0,0,0,True,False
CVE-2022-1004,1,0,0,0,0,True,False
CVE-2022-25437,1,0,0,0,1,False,False
CVE-2021-42808,1,0,0,0,0,True,False
CVE-2022-3517,5,0,0,0,0,True,False
CVE-2022-25508,1,0,0,0,0,True,False
CVE-2022-33705,1,0,0,0,0,True,False
CVE-2022-39286,7,0,0,0,0,True,False
CVE-2022-41909,4,0,0,0,0,True,True
CVE-2021-0013,1,0,0,0,0,True,True
CVE-2022-21896,2,0,0,0,0,True,False
CVE-2021-42849,1,0,0,0,0,True,False
CVE-2021-43529,1,0,0,0,0,True,True
CVE-2021-28092,4,0,0,0,0,True,True
CVE-2022-1925,3,0,0,0,0,True,True
CVE-2022-3360,1,0,0,0,0,True,True
CVE-2021-21224,7,0,0,0,0,True,True
CVE-2022-31884,3,0,0,0,0,True,True
CVE-2022-31752,1,0,0,0,0,True,True
CVE-2022-24423,1,0,0,0,0,True,True
CVE-2021-29704,2,0,0,0,0,True,False
CVE-2021-30538,5,0,0,0,0,True,False
CVE-2021-33018,2,0,0,0,0,True,False
CVE-2022-2106,1,0,0,0,0,True,False
CVE-2021-42913,2,0,0,0,0,True,False
CVE-2022-20513,1,0,0,0,0,True,True
CVE-2022-1931,2,0,0,0,0,True,False
CVE-2022-20385,1,0,0,0,0,True,False
CVE-2022-28135,2,0,0,0,0,True,False
CVE-2022-24148,1,0,0,0,1,False,False
CVE-2022-20235,1,0,0,0,0,True,False
CVE-2022-32657,1,0,0,0,0,True,False
CVE-2022-36006,3,0,0,0,0,True,False
CVE-2022-20447,1,0,0,0,0,True,False
CVE-2022-2846,2,0,0,0,0,True,False
CVE-2021-41789,1,0,0,0,0,True,False
CVE-2021-43926,1,0,0,0,0,True,False
CVE-2022-41195,2,0,0,0,0,True,False
CVE-2022-32287,2,0,0,0,0,True,False
CVE-2022-22997,1,0,0,0,0,True,False
CVE-2022-25682,1,0,0,0,0,True,False
CVE-2022-20100,1,0,0,0,0,True,False
CVE-2022-32141,1,0,0,0,0,True,False
CVE-2022-26423,1,0,0,0,0,True,False
CVE-2021-0174,1,0,0,0,0,True,False
CVE-2021-21887,1,0,0,0,0,True,False
CVE-2022-27940,5,0,0,0,0,True,False
CVE-2022-26475,1,0,0,0,0,True,False
CVE-2022-21131,1,0,0,0,0,True,False
CVE-2022-37969,1,0,0,0,0,True,False
CVE-2022-23317,1,0,0,0,1,False,False
CVE-2022-1460,3,0,0,0,0,True,False
CVE-2021-21123,3,0,0,0,0,True,False
CVE-2022-20934,1,0,0,0,0,True,False
CVE-2022-41540,2,0,0,0,0,True,False
CVE-2021-40734,1,0,0,0,0,True,False
CVE-2022-45709,1,0,0,0,0,True,False
CVE-2022-34457,1,0,0,0,0,True,False
CVE-2021-0162,1,0,0,0,0,True,False
CVE-2021-3156,34,0,0,0,0,True,False
CVE-2022-35874,1,0,0,0,0,True,False
CVE-2021-4063,5,0,0,0,0,True,False
CVE-2022-3671,4,0,0,0,0,True,False
CVE-2022-1485,3,0,0,0,0,True,False
CVE-2022-1040,3,0,0,0,0,True,False
CVE-2021-22506,1,0,0,0,0,True,False
CVE-2022-23037,2,0,0,0,0,True,False
CVE-2022-36133,2,0,0,0,0,True,False
CVE-2022-29171,1,0,0,0,1,False,False
CVE-2022-38669,1,0,0,0,0,True,False
CVE-2022-27544,1,0,0,0,1,False,False
CVE-2022-25962,1,0,0,0,0,True,False
CVE-2022-33242,1,0,0,0,0,True,False
CVE-2022-20275,1,0,0,0,0,True,False
CVE-2022-1598,1,0,0,0,0,True,False
CVE-2022-23443,1,0,0,0,0,True,False
CVE-2022-33645,2,0,0,0,0,True,False
CVE-2022-36455,1,0,0,0,0,True,False
CVE-2022-0280,1,0,0,0,0,True,False
CVE-2022-35524,1,0,0,0,0,True,False
CVE-2022-22308,2,0,0,0,0,True,False
CVE-2021-35092,1,0,0,0,0,True,False
CVE-2022-1574,1,0,0,0,0,True,False
CVE-2022-25217,1,0,0,0,0,True,False
CVE-2022-26212,1,0,0,0,1,False,False
CVE-2022-31533,1,0,0,0,0,True,False
CVE-2022-1727,2,0,0,0,0,True,False
CVE-2022-25987,1,0,0,0,0,True,False
CVE-2022-28905,1,0,0,0,1,False,False
CVE-2021-1782,4,0,0,0,0,True,False
CVE-2022-0895,2,0,0,0,0,True,False
CVE-2021-21973,1,0,0,0,0,True,False
CVE-2021-43405,2,0,0,0,0,True,False
CVE-2022-37026,4,0,0,0,0,True,False
CVE-2022-20945,1,0,0,0,0,True,False
CVE-2022-2832,3,0,0,0,0,True,False
CVE-2021-21366,5,0,0,0,0,True,False
CVE-2022-3999,1,0,0,0,0,True,False
CVE-2022-39881,1,0,0,0,0,True,False
CVE-2021-31231,5,0,0,0,0,True,False
CVE-2022-3338,1,0,0,0,0,True,False
CVE-2022-40966,2,0,0,0,0,True,False
CVE-2022-30711,1,0,0,0,0,True,False
CVE-2021-33504,2,0,0,0,0,True,False
CVE-2021-23382,3,0,0,0,0,True,False
CVE-2021-40288,1,0,0,0,0,True,False
CVE-2022-37009,1,0,0,0,0,True,False
CVE-2022-32235,2,0,0,0,0,True,False
CVE-2022-30495,1,0,0,0,0,True,False
CVE-2022-22782,1,0,0,0,0,True,False
CVE-2021-21903,1,0,0,0,0,True,False
CVE-2022-2640,1,0,0,0,0,True,False
CVE-2022-27838,1,0,0,0,0,True,False
CVE-2022-3182,1,0,0,0,0,True,False
CVE-2022-3807,3,0,0,0,0,True,False
CVE-2021-43414,2,0,0,0,0,True,False
CVE-2022-27828,1,0,0,0,0,True,False
CVE-2022-20277,1,0,0,0,0,True,False
CVE-2022-31528,1,0,0,0,0,True,False
CVE-2022-24725,3,0,0,0,0,True,False
CVE-2021-41988,1,0,0,0,0,True,False
CVE-2022-24915,1,0,0,0,0,True,False
CVE-2022-23262,1,0,0,0,0,True,False
CVE-2022-3868,2,0,0,0,1,True,True
CVE-2022-2277,2,0,0,0,0,True,False
CVE-2022-34331,2,0,0,0,0,True,False
CVE-2022-1238,2,0,0,0,0,True,False
CVE-2021-0674,1,0,0,0,0,True,False
CVE-2022-37710,1,0,0,0,0,True,False
CVE-2021-3935,4,0,0,0,0,True,False
CVE-2022-28782,1,0,0,0,0,True,False
CVE-2022-34462,1,0,0,0,0,True,False
CVE-2021-35110,1,0,0,0,0,True,False
CVE-2022-27968,2,0,0,0,0,True,False
CVE-2022-20261,1,0,0,0,0,True,False
CVE-2022-32052,1,0,0,0,0,True,False
CVE-2022-34908,2,0,0,0,0,True,False
CVE-2021-29723,3,0,0,0,0,True,True
CVE-2022-36614,1,0,0,0,0,True,True
CVE-2022-27373,1,0,0,0,1,False,False
CVE-2022-36878,1,0,0,0,0,True,True
CVE-2022-31573,1,0,0,0,0,True,True
CVE-2022-0837,1,0,0,0,0,True,True
CVE-2022-33939,3,0,0,0,0,True,True
CVE-2022-26115,1,0,0,0,0,True,True
CVE-2022-26997,1,0,0,0,1,False,False
CVE-2022-20014,1,0,0,0,0,True,True
CVE-2022-43685,2,0,0,0,0,True,True
CVE-2022-25806,2,0,0,0,0,True,False
CVE-2021-45046,21,0,0,0,0,True,False
CVE-2022-34441,1,0,0,0,0,True,True
CVE-2022-21152,1,0,0,0,0,True,True
CVE-2022-27082,1,0,0,0,1,False,False
CVE-2022-42776,1,0,0,0,0,True,True
CVE-2022-2891,1,0,0,0,0,True,True
CVE-2021-42739,6,0,0,0,0,True,True
CVE-2022-23459,1,0,0,0,0,True,True
CVE-2022-0972,3,0,0,0,0,True,True
CVE-2022-36620,3,0,0,0,0,True,True
CVE-2021-3763,3,0,0,0,0,True,True
CVE-2021-39763,1,0,0,0,0,True,True
CVE-2022-39899,1,0,0,0,0,True,True
CVE-2022-20256,1,0,0,0,0,True,True
CVE-2022-27271,2,0,0,0,0,True,True
CVE-2022-25715,1,0,0,0,0,True,False
CVE-2022-48069,1,0,0,0,0,False,False
CVE-2021-20023,1,0,0,0,0,False,False
CVE-2022-0530,11,0,0,0,0,True,True
CVE-2022-41842,2,0,0,0,0,True,True
CVE-2022-33216,1,0,0,0,0,True,False
CVE-2022-35246,1,0,0,0,0,True,False
CVE-2021-38406,1,0,0,0,0,True,True
CVE-2021-36176,1,0,0,0,0,True,True
CVE-2022-29232,4,0,0,0,0,True,True
CVE-2022-22579,5,0,0,0,0,True,True
CVE-2022-22984,17,0,0,0,0,True,True
CVE-2022-39886,1,0,0,0,0,True,True
CVE-2022-24454,1,0,0,0,0,True,False
CVE-2021-40740,1,0,0,0,0,True,True
CVE-2022-25291,1,0,0,0,0,True,False
CVE-2022-24392,1,0,0,0,1,False,False
CVE-2022-28285,4,0,0,0,0,True,True
CVE-2022-44565,1,0,0,0,0,True,False
CVE-2022-3394,1,0,0,0,0,True,True
CVE-2021-27446,2,0,0,0,0,True,True
CVE-2022-0789,3,0,0,0,0,True,True
CVE-2022-45424,1,0,0,0,0,True,True
CVE-2022-31552,1,0,0,0,0,True,False
CVE-2022-23440,1,0,0,0,0,True,False
CVE-2022-40989,1,0,0,0,0,True,True
CVE-2022-1342,1,0,0,0,0,True,True
CVE-2022-28370,2,0,0,0,0,True,False
CVE-2021-33318,4,0,0,0,0,True,False
CVE-2022-28582,1,0,0,0,1,False,False
CVE-2022-20357,1,0,0,0,0,True,False
CVE-2022-23296,1,0,0,0,0,True,False
CVE-2021-26084,2,0,0,0,0,True,False
CVE-2021-35134,1,0,0,0,0,True,False
CVE-2021-0079,1,0,0,0,0,True,False
CVE-2022-29125,2,0,0,0,0,True,False
CVE-2022-35689,1,0,0,0,0,True,True
CVE-2022-33011,4,0,0,0,0,True,False
CVE-2021-23169,4,0,0,0,0,True,False
CVE-2022-1305,3,0,0,0,0,True,False
CVE-2022-38556,1,0,0,0,1,False,False
CVE-2022-41233,1,0,0,0,0,True,False
CVE-2021-0336,1,0,0,0,0,True,False
CVE-2022-23856,1,0,0,0,0,True,False
CVE-2022-20868,1,0,0,0,0,True,False
CVE-2022-24897,4,0,0,0,0,True,False
CVE-2022-47344,1,0,0,0,0,True,False
CVE-2022-2244,3,0,0,0,0,True,False
CVE-2022-35491,1,0,0,0,0,True,False
CVE-2022-43753,1,0,0,0,0,True,False
CVE-2022-43606,2,0,0,0,0,True,True
CVE-2022-43566,2,0,0,0,0,True,True
CVE-2022-23318,2,0,0,0,0,True,True
CVE-2022-0100,5,0,0,0,0,True,True
CVE-2022-28709,1,0,0,0,0,True,True
CVE-2022-40768,9,0,0,0,0,True,True
CVE-2022-35559,1,0,0,0,0,True,True
CVE-2022-2408,1,0,0,0,0,True,True
CVE-2022-22155,1,0,0,0,0,True,False
CVE-2022-25626,1,0,0,0,0,True,True
CVE-2022-27836,1,0,0,0,0,True,True
CVE-2022-41016,1,0,0,0,0,True,False
CVE-2022-0439,1,0,0,0,0,True,True
CVE-2022-26100,2,0,0,0,0,True,False
CVE-2022-2481,5,0,0,0,0,True,True
CVE-2021-40784,1,0,0,0,0,True,False
CVE-2022-22572,2,0,0,0,0,True,False
CVE-2022-43660,2,0,0,0,0,True,False
CVE-2022-36336,2,0,0,0,0,True,False
CVE-2022-47917,1,0,0,0,0,True,False
CVE-2022-24926,1,0,0,0,0,True,False
CVE-2022-25018,4,0,0,0,0,True,False
CVE-2022-40996,1,0,0,0,0,True,False
CVE-2022-1162,3,0,0,0,0,True,False
CVE-2022-3879,1,0,0,0,0,True,False
CVE-2022-35516,1,0,0,0,0,True,False
CVE-2021-44847,3,0,0,0,0,True,False
CVE-2021-31577,1,0,0,0,0,True,False
CVE-2021-0199,2,0,0,0,0,True,False
CVE-2021-40901,1,0,0,0,0,True,False
CVE-2022-34405,1,0,0,0,0,True,False
CVE-2022-24449,2,0,0,0,0,True,False
CVE-2022-31014,3,0,0,0,0,True,False
CVE-2021-4057,6,0,0,0,0,True,False
CVE-2022-2011,4,0,0,0,0,True,False
CVE-2021-44949,1,0,0,0,0,True,False
CVE-2021-40014,3,0,0,0,0,True,False
CVE-2021-25116,1,0,0,0,0,True,False
CVE-2022-44425,1,0,0,0,0,True,False
CVE-2022-2158,5,0,0,0,0,True,False
CVE-2021-36647,3,0,0,0,0,True,False
CVE-2022-2296,5,0,0,0,0,True,False
CVE-2021-27499,1,0,0,0,0,True,True
CVE-2022-34043,1,0,0,0,1,False,False
CVE-2022-41862,3,0,0,0,0,True,False
CVE-2022-24171,1,0,0,0,1,False,False
CVE-2022-42445,1,0,0,0,1,False,False
CVE-2022-22684,1,0,0,0,0,True,True
CVE-2022-27241,1,0,0,0,0,True,False
CVE-2022-36921,2,0,0,0,0,True,True
CVE-2022-34393,1,0,0,0,0,True,True
CVE-2022-25134,2,0,0,0,1,False,False
CVE-2021-44409,1,0,0,0,0,True,True
CVE-2022-23395,2,0,0,0,0,True,True
CVE-2022-21954,2,0,0,0,0,True,False
CVE-2022-40304,14,0,0,0,0,True,True
CVE-2021-30342,1,0,0,0,0,True,False
CVE-2021-4257,2,0,0,0,0,True,True
CVE-2022-45097,1,0,0,0,0,True,False
CVE-2022-32240,2,0,0,0,0,True,True
CVE-2022-45431,1,0,0,0,0,True,False
CVE-2022-39016,1,0,0,0,0,True,False
CVE-2021-44417,1,0,0,0,0,True,True
CVE-2022-26504,2,0,0,0,0,True,True
CVE-2022-31173,4,0,0,0,0,True,False
CVE-2022-47462,1,0,0,0,0,True,False
CVE-2022-39080,1,0,0,0,0,True,False
CVE-2022-22100,1,0,0,0,0,True,False
CVE-2022-38456,1,0,0,0,0,True,False
CVE-2022-24530,1,0,0,0,0,True,False
CVE-2022-43995,5,0,0,0,0,True,False
CVE-2022-39960,2,0,0,0,0,True,False
CVE-2022-29777,3,0,0,0,0,True,False
CVE-2022-1570,1,0,0,0,0,True,False
CVE-2021-44391,1,0,0,0,0,True,False
CVE-2021-36369,4,0,0,0,0,True,False
CVE-2022-39975,2,0,0,0,0,True,False
CVE-2021-26384,1,0,0,0,0,True,False
CVE-2022-31585,1,0,0,0,0,True,False
CVE-2022-3780,1,0,0,0,0,True,False
CVE-2022-30475,1,0,0,0,0,True,False
CVE-2022-34868,2,0,0,0,0,True,False
CVE-2021-3436,1,0,0,0,0,True,False
CVE-2022-35462,1,0,0,0,0,True,False
CVE-2022-36793,2,0,0,0,0,True,False
CVE-2021-39771,1,0,0,0,0,True,False
CVE-2022-26700,5,0,0,0,0,True,False
CVE-2022-25195,1,0,0,0,0,True,False
CVE-2022-3178,2,0,0,0,0,True,False
CVE-2021-39997,1,0,0,0,0,True,False
CVE-2022-3959,4,0,0,0,0,True,False
CVE-2022-34201,1,0,0,0,0,True,False
CVE-2022-0469,2,0,0,0,0,True,False
CVE-2022-47484,1,0,0,0,0,True,False
CVE-2022-30290,2,0,0,0,0,True,False
CVE-2021-38417,1,0,0,0,0,True,False
CVE-2022-33234,1,0,0,0,0,True,False
CVE-2022-0813,3,0,0,0,0,True,False
CVE-2021-0369,1,0,0,0,0,True,False
CVE-2022-28810,4,0,0,0,0,True,False
CVE-2022-3196,4,0,0,0,0,True,False
CVE-2022-23766,1,0,0,0,1,False,False
CVE-2022-2312,1,0,0,0,0,True,False
CVE-2021-26638,1,0,0,0,1,False,False
CVE-2021-38296,2,0,0,0,0,True,False
CVE-2021-25517,1,0,0,0,0,True,False
CVE-2022-37302,1,0,0,0,0,True,False
CVE-2022-0229,1,0,0,0,0,True,False
CVE-2022-32609,1,0,0,0,0,True,False
CVE-2022-28924,1,0,0,0,0,True,False
CVE-2022-33737,1,0,0,0,0,True,False
CVE-2022-3423,2,0,0,0,0,True,False
CVE-2022-38803,2,0,0,0,0,True,False
CVE-2022-30556,6,0,0,0,0,True,False
CVE-2022-37953,1,0,0,0,0,True,False
CVE-2022-23144,1,0,0,0,0,True,False
CVE-2022-30078,3,0,0,0,0,True,False
CVE-2022-32527,1,0,0,0,1,False,False
CVE-2022-0891,9,0,0,0,0,True,False
CVE-2021-37084,1,0,0,0,0,True,False
CVE-2022-28321,3,0,0,0,0,True,False
CVE-2022-28761,1,0,0,0,0,True,False
CVE-2022-38377,1,0,0,0,0,True,False
CVE-2021-39027,2,0,0,0,0,True,False
CVE-2022-26125,2,0,0,0,0,True,False
CVE-2022-24860,5,0,0,0,0,True,False
CVE-2021-43755,1,0,0,0,0,True,False
CVE-2021-40903,3,0,0,0,0,True,False
CVE-2021-20085,1,0,0,0,0,True,False
CVE-2022-40770,2,0,0,0,0,True,False
CVE-2021-26407,1,0,0,0,0,True,False
CVE-2022-2765,2,0,0,0,0,True,False
CVE-2022-29864,2,0,0,0,0,True,False
CVE-2022-25433,1,0,0,0,1,False,False
CVE-2022-2608,4,0,0,0,0,True,False
CVE-2022-25348,2,0,0,0,0,True,False
CVE-2022-32959,1,0,0,0,0,True,False
CVE-2022-34713,1,0,0,0,0,True,False
CVE-2022-21706,4,0,0,0,0,True,False
CVE-2022-33740,7,0,0,0,0,True,False
CVE-2022-27882,4,0,0,0,0,True,False
CVE-2022-0484,1,0,0,0,0,True,False
CVE-2022-3649,5,0,0,0,0,True,False
CVE-2022-27080,1,0,0,0,1,False,False
CVE-2022-32595,1,0,0,0,0,True,False
CVE-2022-27875,1,0,0,0,0,True,False
CVE-2022-25157,3,0,0,0,0,True,False
CVE-2022-21989,1,0,0,0,0,True,False
CVE-2022-26913,2,0,0,0,0,True,False
CVE-2022-2949,1,0,0,0,0,True,False
CVE-2022-0791,3,0,0,0,0,True,False
CVE-2022-25132,2,0,0,0,1,False,False
CVE-2021-41027,1,0,0,0,0,True,False
CVE-2022-20155,1,0,0,0,0,True,True
CVE-2021-46262,1,0,0,0,0,True,False
CVE-2021-44746,1,0,0,0,0,True,False
CVE-2022-31190,3,0,0,0,0,True,False
CVE-2022-41929,3,0,0,0,0,True,False
CVE-2022-37298,2,0,0,0,0,True,False
CVE-2022-38400,4,0,0,0,0,True,False
CVE-2021-30289,1,0,0,0,0,True,False
CVE-2022-21997,1,0,0,0,0,True,False
CVE-2022-3620,5,0,0,0,0,True,False
CVE-2022-42849,6,0,0,0,0,True,False
CVE-2022-44244,2,0,0,0,0,True,False
CVE-2022-25813,2,0,0,0,0,True,False
CVE-2022-28691,1,0,0,0,0,True,False
CVE-2022-27833,1,0,0,0,0,True,False
CVE-2021-32545,1,0,0,0,0,True,False
CVE-2021-44228,51,0,0,0,0,True,False
CVE-2022-0572,9,0,0,0,0,True,False
CVE-2022-29192,7,0,0,0,0,True,False
CVE-2022-22528,2,0,0,0,0,True,False
CVE-2022-39117,1,0,0,0,0,True,False
CVE-2022-37262,3,0,0,0,0,True,False
CVE-2022-41342,1,0,0,0,0,True,False
CVE-2022-2783,1,0,0,0,0,True,False
CVE-2022-23024,1,0,0,0,0,True,False
CVE-2022-43367,1,0,0,0,1,False,False
CVE-2022-39044,2,0,0,0,0,True,False
CVE-2022-1400,1,0,0,0,0,True,False
CVE-2022-31016,1,0,0,0,0,True,False
CVE-2022-29499,1,0,0,0,0,True,False
CVE-2022-29241,1,0,0,0,0,True,False
CVE-2021-45607,1,0,0,0,0,True,False
CVE-2022-35561,1,0,0,0,0,True,False
CVE-2022-27818,3,0,0,0,0,True,False
CVE-2022-41524,1,0,0,0,1,False,False
CVE-2022-33913,1,0,0,0,0,True,False
CVE-2022-25350,2,0,0,0,0,True,False
CVE-2022-39209,6,0,0,0,0,True,False
CVE-2022-24817,1,0,0,0,0,True,True
CVE-2021-33945,2,0,0,0,0,True,True
CVE-2022-27270,2,0,0,0,0,True,True
CVE-2021-4314,1,0,0,0,0,True,True
CVE-2022-28773,2,0,0,0,0,True,True
CVE-2021-43415,2,0,0,0,0,True,True
CVE-2022-27608,1,0,0,0,0,True,True
CVE-2022-40277,2,0,0,0,0,True,True
CVE-2021-27065,3,0,0,0,0,True,False
CVE-2021-39715,1,0,0,0,0,True,True
CVE-2022-41186,2,0,0,0,0,True,False
CVE-2022-28790,1,0,0,0,0,True,True
CVE-2021-41738,1,0,0,0,0,True,False
CVE-2022-26581,3,0,0,0,0,True,False
CVE-2022-23942,3,0,0,0,0,True,False
CVE-2022-39306,2,0,0,0,0,True,False
CVE-2022-22154,1,0,0,0,0,True,False
CVE-2022-27897,1,0,0,0,0,True,True
CVE-2022-32651,1,0,0,0,0,True,False
CVE-2022-24838,3,0,0,0,0,True,True
CVE-2022-20693,1,0,0,0,0,True,False
CVE-2022-22243,1,0,0,0,0,True,False
CVE-2021-25761,2,0,0,0,0,True,False
CVE-2022-20680,1,0,0,0,0,True,False
CVE-2022-40995,1,0,0,0,0,True,False
CVE-2022-1141,3,0,0,0,0,True,False
CVE-2022-20854,1,0,0,0,0,True,False
CVE-2022-20311,1,0,0,0,0,True,False
CVE-2021-29701,2,0,0,0,0,True,False
CVE-2022-22150,1,0,0,0,0,True,False
CVE-2021-30344,1,0,0,0,0,True,False
CVE-2022-23252,1,0,0,0,0,True,False
CVE-2022-0738,2,0,0,0,0,True,False
CVE-2021-44355,1,0,0,0,0,True,False
CVE-2022-4024,1,0,0,0,0,True,False
CVE-2022-29599,5,0,0,0,0,True,False
CVE-2021-38947,2,0,0,0,0,True,False
CVE-2022-3156,1,0,0,0,0,True,False
CVE-2022-36309,2,0,0,0,0,True,False
CVE-2022-22264,1,0,0,0,0,True,False
CVE-2022-21163,1,0,0,0,0,True,False
CVE-2022-40235,1,0,0,0,0,True,False
CVE-2022-2696,3,0,0,0,0,True,False
CVE-2021-0135,1,0,0,0,0,True,False
CVE-2022-3206,1,0,0,0,0,True,False
CVE-2022-35739,2,0,0,0,0,True,False
CVE-2022-3199,5,0,0,0,0,True,False
CVE-2022-40266,2,0,0,0,0,True,False
CVE-2021-36412,2,0,0,0,0,True,False
CVE-2022-46162,2,0,0,0,0,True,False
CVE-2022-33973,1,0,0,0,0,True,False
CVE-2021-1896,1,0,0,0,0,True,False
CVE-2021-22285,1,0,0,0,0,True,False
CVE-2021-25292,2,0,0,0,0,True,False
CVE-2022-22098,1,0,0,0,0,True,False
CVE-2022-27626,1,0,0,0,0,True,False
CVE-2021-26617,1,0,0,0,1,False,False
CVE-2022-26124,1,0,0,0,0,True,False
CVE-2021-45830,1,0,0,0,0,True,False
CVE-2022-47703,1,0,0,0,0,True,False
CVE-2022-41966,3,0,0,0,0,True,False
CVE-2022-3998,2,0,0,0,0,True,False
CVE-2022-38582,1,0,0,0,0,True,False
CVE-2021-43224,1,0,0,0,0,True,False
CVE-2022-32241,2,0,0,0,0,True,False
CVE-2022-38743,1,0,0,0,0,True,False
CVE-2022-35219,1,0,0,0,0,True,False
CVE-2022-4191,4,0,0,0,0,True,False
CVE-2022-47341,1,0,0,0,0,True,False
CVE-2022-24906,3,0,0,0,0,True,False
CVE-2022-3477,1,0,0,0,0,True,False
CVE-2021-33150,1,0,0,0,0,True,False
CVE-2022-22028,1,0,0,0,0,True,False
CVE-2021-32970,2,0,0,0,0,True,False
CVE-2022-23554,3,0,0,0,0,True,False
CVE-2022-44844,1,0,0,0,1,False,False
CVE-2022-29248,5,0,0,0,0,True,False
CVE-2022-40758,2,0,0,0,0,True,False
CVE-2021-36667,3,0,0,0,0,True,False
CVE-2022-0633,4,0,0,0,0,True,False
CVE-2022-4872,1,0,0,0,0,True,False
CVE-2022-32636,1,0,0,0,0,True,False
CVE-2022-23487,1,0,0,0,0,True,False
CVE-2021-22642,1,0,0,0,0,True,False
CVE-2021-45994,2,0,0,0,1,False,False
CVE-2022-25357,1,0,0,0,0,True,False
CVE-2022-31543,1,0,0,0,0,True,False
CVE-2022-31572,1,0,0,0,0,True,False
CVE-2022-44439,1,0,0,0,0,True,False
CVE-2022-0468,2,0,0,0,0,True,False
CVE-2021-4304,3,0,0,0,0,True,False
CVE-2022-41896,3,0,0,0,0,True,False
CVE-2022-36403,2,0,0,0,0,True,False
CVE-2022-2097,13,0,0,0,0,True,False
CVE-2022-33221,1,0,0,0,0,True,False
CVE-2022-25894,3,0,0,0,0,True,False
CVE-2022-36509,1,0,0,0,0,True,False
CVE-2022-47347,1,0,0,0,0,True,False
CVE-2022-28579,1,0,0,0,1,False,False
CVE-2022-25856,3,0,0,0,0,True,False
CVE-2022-36867,1,0,0,0,0,True,False
CVE-2022-2621,4,0,0,0,0,True,False
CVE-2022-20133,1,0,0,0,0,True,False
CVE-2022-0959,1,0,0,0,0,True,False
CVE-2022-44584,2,0,0,0,0,True,False
CVE-2022-41200,2,0,0,0,0,True,False
CVE-2022-26707,1,0,0,0,0,True,False
CVE-2022-2758,1,0,0,0,0,True,False
CVE-2022-30720,1,0,0,0,0,True,False
CVE-2021-44357,1,0,0,0,0,True,False
CVE-2021-34854,2,0,0,0,0,True,False
CVE-2021-39740,1,0,0,0,0,True,False
CVE-2022-31544,1,0,0,0,0,True,False
CVE-2022-26088,3,0,0,0,0,True,False
CVE-2022-4931,2,0,0,0,0,True,False
CVE-2022-36453,2,0,0,0,0,True,False
CVE-2022-38065,1,0,0,0,0,True,False
CVE-2022-20057,1,0,0,0,0,True,False
CVE-2021-42016,1,0,0,0,0,True,False
CVE-2021-21914,1,0,0,0,0,True,False
CVE-2022-0121,2,0,0,0,0,True,False
CVE-2022-34906,2,0,0,0,0,True,False
CVE-2022-3550,9,0,0,0,0,True,False
CVE-2022-29614,4,0,0,0,0,True,False
CVE-2022-48422,1,0,0,0,0,True,False
CVE-2022-27228,1,0,0,0,0,True,False
CVE-2022-3853,1,0,0,0,0,True,False
CVE-2022-0137,2,0,0,0,0,True,False
CVE-2022-23041,2,0,0,0,0,True,False
CVE-2022-22712,1,0,0,0,0,True,False
CVE-2022-27491,1,0,0,0,0,True,False
CVE-2022-26724,1,0,0,0,0,True,False
CVE-2022-36267,3,0,0,0,0,True,False
CVE-2022-48195,1,0,0,0,0,True,False
CVE-2022-48121,1,0,0,0,0,True,False
CVE-2022-29645,1,0,0,0,0,True,False
CVE-2022-33926,1,0,0,0,0,True,False
CVE-2022-23601,2,0,0,0,0,True,False
CVE-2021-39676,1,0,0,0,0,True,False
CVE-2021-0600,1,0,0,0,0,True,False
CVE-2022-23673,1,0,0,0,1,False,False
CVE-2021-26813,4,0,0,0,0,True,False
CVE-2022-31609,1,0,0,0,0,True,False
CVE-2021-23362,7,0,0,0,0,True,False
CVE-2022-41881,4,0,0,0,0,True,False
CVE-2022-0172,2,0,0,0,0,True,False
CVE-2022-44211,1,0,0,0,0,True,False
CVE-2022-33969,2,0,0,0,0,True,False
CVE-2022-31154,2,0,0,0,2,False,False
CVE-2022-40144,4,0,0,0,0,True,False
CVE-2022-33752,1,0,0,0,0,True,False
CVE-2022-45199,5,0,0,0,0,True,False
CVE-2022-24300,4,0,0,0,0,True,False
CVE-2022-23298,1,0,0,0,0,True,False
CVE-2022-3056,4,0,0,0,0,True,False
CVE-2022-0224,2,0,0,0,0,True,True
CVE-2021-23165,4,0,0,0,0,True,True
CVE-2022-4686,2,0,0,0,0,True,True
CVE-2022-24390,1,0,0,0,1,False,False
CVE-2022-31055,3,0,0,0,0,True,True
CVE-2022-38690,1,0,0,0,0,True,True
CVE-2021-40401,3,0,0,0,0,True,True
CVE-2021-30651,1,0,0,0,0,True,True
CVE-2022-20488,1,0,0,0,0,True,True
CVE-2022-31098,2,0,0,0,0,True,True
CVE-2022-32226,1,0,0,0,0,True,False
CVE-2022-33176,1,0,0,0,0,True,True
CVE-2022-40743,1,0,0,0,0,True,False
CVE-2022-20726,1,0,0,0,0,True,True
CVE-2022-27172,2,0,0,0,0,True,False
CVE-2022-32616,1,0,0,0,0,True,False
